query,length,numDigits,numPeriods,numDashes,includesCom,includesNet,includesOrg,includesEdu,includesCdn,includesAds,label
zillow.com,10,0,1,0,1,0,0,0,0,0,1
zillow.com,10,0,1,0,1,0,0,0,0,0,1
zillow.com,10,0,1,0,1,0,0,0,0,0,1
zillow.com,10,0,1,0,1,0,0,0,0,0,1
zillow.com,10,0,1,0,1,0,0,0,0,0,1
zillow.com,10,0,1,0,1,0,0,0,0,0,1
s.zillowstatic.com,18,0,2,0,1,0,0,0,0,0,0
s.zillowstatic.com,18,0,2,0,1,0,0,0,0,0,0
zillowstatic.com,16,0,1,0,1,0,0,0,0,0,0
videos.zillowstatic.com,23,0,2,0,1,0,0,0,0,0,0
d113h6t4blc2w9.cloudfront.net,29,7,2,0,0,1,0,0,0,0,0
zillowstatic.com,16,0,1,0,1,0,0,0,0,0,0
videos.zillowstatic.com,23,0,2,0,1,0,0,0,0,0,0
d113h6t4blc2w9.cloudfront.net,29,7,2,0,0,1,0,0,0,0,0
zillowstatic.com,16,0,1,0,1,0,0,0,0,0,0
videos.zillowstatic.com,23,0,2,0,1,0,0,0,0,0,0
videos.zillowstatic.com,23,0,2,0,1,0,0,0,0,0,0
d113h6t4blc2w9.cloudfront.net,29,7,2,0,0,1,0,0,0,0,0
d113h6t4blc2w9.cloudfront.net,29,7,2,0,0,1,0,0,0,0,0
consent.truste.com,18,0,2,0,1,0,0,0,0,0,0
consent.truste.com,18,0,2,0,1,0,0,0,0,0,0
cdn.zg-api.com,14,0,2,1,1,0,0,0,1,0,0
cdn.zg-api.com,14,0,2,1,1,0,0,0,1,0,0
consent.truste.com,18,0,2,0,1,0,0,0,0,0,0
consent.truste.com,18,0,2,0,1,0,0,0,0,0,0
consent.truste.com,18,0,2,0,1,0,0,0,0,0,0
cdn.zg-api.com,14,0,2,1,1,0,0,0,1,0,0
ocsp.godaddy.com,16,0,2,0,1,0,0,0,0,0,0
ocsp.godaddy.com,16,0,2,0,1,0,0,0,0,0,0
consent.trustarc.com,20,0,2,0,1,0,0,0,0,0,0
sb.scorecardresearch.com,24,0,2,0,1,0,0,0,0,0,0
consent.trustarc.com,20,0,2,0,1,0,0,0,0,0,0
consent.trustarc.com,20,0,2,0,1,0,0,0,0,0,0
sb.scorecardresearch.com,24,0,2,0,1,0,0,0,0,0,0
collector-pxhyx10rg3.perimeterx.net,35,3,2,1,0,1,0,0,0,0,0
collector-pxhyx10rg3.perimeterx.net,35,3,2,1,0,1,0,0,0,0,0
sb.scorecardresearch.com,24,0,2,0,1,0,0,0,0,0,0
collector-pxhyx10rg3.perimeterx.net,35,3,2,1,0,1,0,0,0,0,0
facebook.com,12,0,1,0,1,0,0,0,0,0,1
resources.xg4ken.com,20,1,2,0,1,0,0,0,0,0,0
facebook.com,12,0,1,0,1,0,0,0,0,0,0
pt.ispot.tv,11,0,2,0,0,0,0,0,0,0,0
beacon.krxd.net,15,0,2,0,0,1,0,0,0,0,0
usermatch.krxd.net,18,0,2,0,0,1,0,0,0,0,0
resources.xg4ken.com,20,1,2,0,1,0,0,0,0,0,0
4704202.fls.doubleclick.net,27,7,3,0,0,1,0,0,0,0,0
beacon.krxd.net,15,0,2,0,0,1,0,0,0,0,0
pt.ispot.tv,11,0,2,0,0,0,0,0,0,0,0
usermatch.krxd.net,18,0,2,0,0,1,0,0,0,0,0
4704202.fls.doubleclick.net,27,7,3,0,0,1,0,0,0,0,0
facebook.com,12,0,1,0,1,0,0,0,0,0,0
beacon.krxd.net,15,0,2,0,0,1,0,0,0,0,0
usermatch.krxd.net,18,0,2,0,0,1,0,0,0,0,0
pt.ispot.tv,11,0,2,0,0,0,0,0,0,0,0
4704202.fls.doubleclick.net,27,7,3,0,0,1,0,0,0,0,0
resources.xg4ken.com,20,1,2,0,1,0,0,0,0,0,0
resources.xg4ken.com,20,1,2,0,1,0,0,0,0,0,0
smartlock.google.com,20,0,2,0,1,0,0,0,0,0,0
smartlock.google.com,20,0,2,0,1,0,0,0,0,0,0
bat.bing.com,12,0,2,0,1,0,0,0,0,0,0
bat.bing.com,12,0,2,0,1,0,0,0,0,0,0
bat.bing.com,12,0,2,0,1,0,0,0,0,0,0
adservice.google.com,20,0,2,0,1,0,0,0,0,1,0
adservice.google.com,20,0,2,0,1,0,0,0,0,1,0
data.adxcel-ec2.com,19,1,2,1,1,0,0,0,0,0,0
s.tribalfusion.com,18,0,2,0,1,0,0,0,0,0,0
s.tribalfusion.com,18,0,2,0,1,0,0,0,0,0,0
data.adxcel-ec2.com,19,1,2,1,1,0,0,0,0,0,0
data.adxcel-ec2.com,19,1,2,1,1,0,0,0,0,0,0
data.adxcel-ec2.com,19,1,2,1,1,0,0,0,0,0,0
gstatic.com,11,0,1,0,1,0,0,0,0,0,0
gstatic.com,11,0,1,0,1,0,0,0,0,0,0
adobe.com,9,0,1,0,1,0,0,0,0,0,1
adobe.com,9,0,1,0,1,0,0,0,0,0,1
adobe.com,9,0,1,0,1,0,0,0,0,0,1
adobe.com,9,0,1,0,1,0,0,0,0,0,0
adobe.com,9,0,1,0,1,0,0,0,0,0,0
adobe.com,9,0,1,0,1,0,0,0,0,0,0
c.evidon.com,12,0,2,0,1,0,0,0,0,0,0
adobeid-na1.services.adobe.com,30,1,3,1,1,0,0,0,0,0,0
assets.adobedtm.com,19,0,2,0,1,0,0,0,0,0,0
static.adobelogin.com,21,0,2,0,1,0,0,0,0,0,0
c.evidon.com,12,0,2,0,1,0,0,0,0,0,0
adobeid-na1.services.adobe.com,30,1,3,1,1,0,0,0,0,0,0
assets.adobedtm.com,19,0,2,0,1,0,0,0,0,0,0
assets.adobedtm.com,19,0,2,0,1,0,0,0,0,0,0
static.adobelogin.com,21,0,2,0,1,0,0,0,0,0,0
adobeid-na1.services.adobe.com,30,1,3,1,1,0,0,0,0,0,0
static.adobelogin.com,21,0,2,0,1,0,0,0,0,0,0
geo2.adobe.com,14,1,2,0,1,0,0,0,0,0,0
use.typekit.net,15,0,2,0,0,1,0,0,0,0,0
use.typekit.net,15,0,2,0,0,1,0,0,0,0,0
geo2.adobe.com,14,1,2,0,1,0,0,0,0,0,0
geo2.adobe.com,14,1,2,0,1,0,0,0,0,0,0
ims-na1.adobelogin.com,22,1,2,1,1,0,0,0,0,0,0
ims-na1.adobelogin.com,22,1,2,1,1,0,0,0,0,0,0
ims-na1.adobelogin.com,22,1,2,1,1,0,0,0,0,0,0
p.typekit.net,13,0,2,0,0,1,0,0,0,0,0
p.typekit.net,13,0,2,0,0,1,0,0,0,0,0
zillow.com,10,0,1,0,1,0,0,0,0,0,1
zillow.com,10,0,1,0,1,0,0,0,0,0,1
dpm.demdex.net,14,0,2,0,0,1,0,0,0,0,0
dpm.demdex.net,14,0,2,0,0,1,0,0,0,0,0
api.demandbase.com,18,0,2,0,1,0,0,0,0,0,0
adobe.com,9,0,1,0,1,0,0,0,0,0,1
adobe.com,9,0,1,0,1,0,0,0,0,0,1
api.demandbase.com,18,0,2,0,1,0,0,0,0,0,0
api.demandbase.com,18,0,2,0,1,0,0,0,0,0,0
l.betrad.com,12,0,2,0,1,0,0,0,0,0,0
l.betrad.com,12,0,2,0,1,0,0,0,0,0,0
sstats.adobe.com,16,0,2,0,1,0,0,0,0,0,0
sstats.adobe.com,16,0,2,0,1,0,0,0,0,0,0
scripts.demandbase.com,22,0,2,0,1,0,0,0,0,0,0
universal.iperceptions.com,26,0,2,0,1,0,0,0,0,0,0
sync-tm.everesttech.net,23,0,2,1,0,1,0,0,0,0,0
sync-tm.everesttech.net,23,0,2,1,0,1,0,0,0,0,0
scripts.demandbase.com,22,0,2,0,1,0,0,0,0,0,0
scripts.demandbase.com,22,0,2,0,1,0,0,0,0,0,0
universal.iperceptions.com,26,0,2,0,1,0,0,0,0,0,0
cdnssl.clicktale.net,20,0,2,0,0,1,0,0,1,0,0
universal.iperceptions.com,26,0,2,0,1,0,0,0,0,0,0
cdnssl.clicktale.net,20,0,2,0,0,1,0,0,1,0,0
adobe.tt.omtrdc.net,19,0,3,0,0,1,0,0,0,0,0
adobe.tt.omtrdc.net,19,0,3,0,0,1,0,0,0,0,0
api.company-target.com,22,0,2,1,1,0,0,0,0,0,0
api.company-target.com,22,0,2,1,1,0,0,0,0,0,0
d.company-target.com,20,0,2,1,1,0,0,0,0,0,0
d.company-target.com,20,0,2,1,1,0,0,0,0,0,0
match.prod.bidr.io,18,0,3,0,0,0,0,0,0,0,0
id.rlcdn.com,12,0,2,0,1,0,0,0,1,0,0
match.prod.bidr.io,18,0,3,0,0,0,0,0,0,0,0
id.rlcdn.com,12,0,2,0,1,0,0,0,1,0,0
ocsp.godaddy.com,16,0,2,0,1,0,0,0,0,0,0
ocsp.godaddy.com,16,0,2,0,1,0,0,0,0,0,0
segments.company-target.com,27,0,2,1,1,0,0,0,0,0,0
segments.company-target.com,27,0,2,1,1,0,0,0,0,0,0
ing-district.clicktale.net,26,0,2,1,0,1,0,0,0,0,0
ing-district.clicktale.net,26,0,2,1,0,1,0,0,0,0,0
conductor.clicktale.net,23,0,2,0,0,1,0,0,0,0,0
conductor.clicktale.net,23,0,2,0,0,1,0,0,0,0,0
pippio.com,10,0,1,0,1,0,0,0,0,0,0
pippio.com,10,0,1,0,1,0,0,0,0,0,0
cm.g.doubleclick.net,20,0,3,0,0,1,0,0,0,0,0
cm.g.doubleclick.net,20,0,3,0,0,1,0,0,0,0,0
tag.apxlv.com,13,0,2,0,1,0,0,0,0,0,0
tag.apxlv.com,13,0,2,0,1,0,0,0,0,0,0
tag.cogocast.net,16,0,2,0,0,1,0,0,0,0,0
tag.cogocast.net,16,0,2,0,0,1,0,0,0,0,0
gpush.cogocast.net,18,0,2,0,0,1,0,0,0,0,0
gpush.cogocast.net,18,0,2,0,0,1,0,0,0,0,0
api.iperceptions.com,20,0,2,0,1,0,0,0,0,0,0
api.iperceptions.com,20,0,2,0,1,0,0,0,0,0,0
api.iperceptions.com,20,0,2,0,1,0,0,0,0,0,0
sd.iperceptions.com,19,0,2,0,1,0,0,0,0,0,0
sd.iperceptions.com,19,0,2,0,1,0,0,0,0,0,0
sd.iperceptions.com,19,0,2,0,1,0,0,0,0,0,0
vimeo.com,9,0,1,0,1,0,0,0,0,0,1
vimeo.com,9,0,1,0,1,0,0,0,0,0,1
vimeo.com,9,0,1,0,1,0,0,0,0,0,1
f.vimeocdn.com,14,0,2,0,1,0,0,0,1,0,0
vimeo.com,9,0,1,0,1,0,0,0,0,0,1
vimeo.com,9,0,1,0,1,0,0,0,0,0,1
f.vimeocdn.com,14,0,2,0,1,0,0,0,1,0,0
f.vimeocdn.com,14,0,2,0,1,0,0,0,1,0,0
player.vimeo.com,16,0,2,0,1,0,0,0,0,0,0
i.vimeocdn.com,14,0,2,0,1,0,0,0,1,0,0
i.vimeocdn.com,14,0,2,0,1,0,0,0,1,0,0
player.vimeo.com,16,0,2,0,1,0,0,0,0,0,0
i.vimeocdn.com,14,0,2,0,1,0,0,0,1,0,0
c.amazon-adsystem.com,21,0,2,1,1,0,0,0,0,1,0
c.amazon-adsystem.com,21,0,2,1,1,0,0,0,0,1,0
c.amazon-adsystem.com,21,0,2,1,1,0,0,0,0,1,0
player.vimeo.com,16,0,2,0,1,0,0,0,0,0,0
player.vimeo.com,16,0,2,0,1,0,0,0,0,0,0
dnn506yrbagrg.cloudfront.net,28,3,2,0,0,1,0,0,0,0,0
dnn506yrbagrg.cloudfront.net,28,3,2,0,0,1,0,0,0,0,0
sjs.bizographics.com,20,0,2,0,1,0,0,0,0,0,0
pixel.mathtag.com,17,0,2,0,1,0,0,0,0,0,0
pixel.mathtag.com,17,0,2,0,1,0,0,0,0,0,0
sjs.bizographics.com,20,0,2,0,1,0,0,0,0,0,0
sp.analytics.yahoo.com,22,0,3,0,1,0,0,0,0,0,0
sp.analytics.yahoo.com,22,0,3,0,1,0,0,0,0,0,0
sjs.bizographics.com,20,0,2,0,1,0,0,0,0,0,0
3797665.fls.doubleclick.net,27,7,3,0,0,1,0,0,0,0,0
3797665.fls.doubleclick.net,27,7,3,0,0,1,0,0,0,0,0
rules.quantcount.com,20,0,2,0,1,0,0,0,0,0,0
connect.facebook.net,20,0,2,0,0,1,0,0,0,0,0
rules.quantcount.com,20,0,2,0,1,0,0,0,0,0,0
connect.facebook.net,20,0,2,0,0,1,0,0,0,0,0
rules.quantcount.com,20,0,2,0,1,0,0,0,0,0,0
connect.facebook.net,20,0,2,0,0,1,0,0,0,0,0
pixel.quantserve.com,20,0,2,0,1,0,0,0,0,0,0
mathid.mathtag.com,18,0,2,0,1,0,0,0,0,0,0
pixel.quantserve.com,20,0,2,0,1,0,0,0,0,0,0
mathid.mathtag.com,18,0,2,0,1,0,0,0,0,0,0
b92.yahoo.co.jp,15,2,3,0,0,0,0,0,0,0,0
aax-eu.amazon-adsystem.com,26,0,2,2,1,0,0,0,0,1,0
s.amazon-adsystem.com,21,0,2,1,1,0,0,0,0,1,0
s.amazon-adsystem.com,21,0,2,1,1,0,0,0,0,1,0
aax-eu.amazon-adsystem.com,26,0,2,2,1,0,0,0,0,1,0
b92.yahoo.co.jp,15,2,3,0,0,0,0,0,0,0,0
aax-eu.amazon-adsystem.com,26,0,2,2,1,0,0,0,0,1,0
b92.yahoo.co.jp,15,2,3,0,0,0,0,0,0,0,0
fresnel.vimeocdn.com,20,0,2,0,1,0,0,0,1,0,0
fresnel.vimeocdn.com,20,0,2,0,1,0,0,0,1,0,0
ocsp.cybertrust.ne.jp,21,0,3,0,0,0,0,0,0,0,0
ocsp.cybertrust.ne.jp,21,0,3,0,0,0,0,0,0,0,0
ocsp.cybertrust.ne.jp,21,0,3,0,0,0,0,0,0,0,0
skyfire.vimeocdn.com,20,0,2,0,1,0,0,0,1,0,0
skyfire.vimeocdn.com,20,0,2,0,1,0,0,0,1,0,0
s.yimg.com,10,0,2,0,1,0,0,0,0,0,0
getrockerbox.com,16,0,1,0,1,0,0,0,0,0,0
s.yimg.com,10,0,2,0,1,0,0,0,0,0,0
getrockerbox.com,16,0,1,0,1,0,0,0,0,0,0
getrockerbox.com,16,0,1,0,1,0,0,0,0,0,0
getrockerbox.com,16,0,1,0,1,0,0,0,0,0,0
secure.adnxs.com,16,0,2,0,1,0,0,0,0,0,0
secure.adnxs.com,16,0,2,0,1,0,0,0,0,0,0
flickr.com,10,0,1,0,1,0,0,0,0,0,1
flickr.com,10,0,1,0,1,0,0,0,0,0,1
flickr.com,10,0,1,0,1,0,0,0,0,0,1
flickr.com,10,0,1,0,1,0,0,0,0,0,1
flickr.com,10,0,1,0,1,0,0,0,0,0,1
flickr.com,10,0,1,0,1,0,0,0,0,0,1
flickr.com,10,0,1,0,1,0,0,0,0,0,1
cdn.siftscience.com,19,0,2,0,1,0,0,0,1,0,0
api.flickr.com,14,0,2,0,1,0,0,0,0,0,0
cdn.siftscience.com,19,0,2,0,1,0,0,0,1,0,0
cdn.siftscience.com,19,0,2,0,1,0,0,0,1,0,0
api.flickr.com,14,0,2,0,1,0,0,0,0,0,0
api.flickr.com,14,0,2,0,1,0,0,0,0,0,0
hexagon-analytics.com,21,0,1,1,1,0,0,0,0,0,0
hexagon-analytics.com,21,0,1,1,1,0,0,0,0,0,0
hexagon-analytics.com,21,0,1,1,1,0,0,0,0,0,0
godaddy.com,11,0,1,0,1,0,0,0,0,0,1
godaddy.com,11,0,1,0,1,0,0,0,0,0,1
godaddy.com,11,0,1,0,1,0,0,0,0,0,1
godaddy.com,11,0,1,0,1,0,0,0,0,0,1
godaddy.com,11,0,1,0,1,0,0,0,0,0,1
godaddy.com,11,0,1,0,1,0,0,0,0,0,1
img1.wsimg.com,14,1,2,0,1,0,0,0,0,0,0
godaddy.com,11,0,1,0,1,0,0,0,0,0,0
godaddy.com,11,0,1,0,1,0,0,0,0,0,1
img1.wsimg.com,14,1,2,0,1,0,0,0,0,0,0
img1.wsimg.com,14,1,2,0,1,0,0,0,0,0,0
events.godaddy.com,18,0,2,0,1,0,0,0,0,0,0
events.godaddy.com,18,0,2,0,1,0,0,0,0,0,0
events.godaddy.com,18,0,2,0,1,0,0,0,0,0,0
gui.godaddy.com,15,0,2,0,1,0,0,0,0,0,0
gui.godaddy.com,15,0,2,0,1,0,0,0,0,0,0
tags.tiqcdn.com,15,0,2,0,1,0,0,0,1,0,0
tags.tiqcdn.com,15,0,2,0,1,0,0,0,1,0,0
gui.godaddy.com,15,0,2,0,1,0,0,0,0,0,0
youtube.com,11,0,1,0,1,0,0,0,0,0,1
youtube.com,11,0,1,0,1,0,0,0,0,0,1
players.brightcove.net,22,0,2,0,0,1,0,0,0,0,0
players.brightcove.net,22,0,2,0,0,1,0,0,0,0,0
tracker.marinsm.com,19,0,2,0,1,0,0,0,0,0,0
ad.doubleclick.net,18,0,2,0,0,1,0,0,0,0,0
ad.doubleclick.net,18,0,2,0,0,1,0,0,0,0,0
tracker.marinsm.com,19,0,2,0,1,0,0,0,0,0,0
collector-1594.tvsquared.com,28,4,2,1,1,0,0,0,0,0,0
radar.cedexis.com,17,0,2,0,1,0,0,0,0,0,0
radar.cedexis.com,17,0,2,0,1,0,0,0,0,0,0
tracker.marinsm.com,19,0,2,0,1,0,0,0,0,0,0
znccpilcxlhy2kxod-godaddy.siteintercept.qualtrics.com,53,1,3,1,1,0,0,0,0,0,0
cdn.branch.io,13,0,2,0,0,0,0,0,1,0,0
cdn.branch.io,13,0,2,0,0,0,0,0,1,0,0
collector-1594.tvsquared.com,28,4,2,1,1,0,0,0,0,0,0
znccpilcxlhy2kxod-godaddy.siteintercept.qualtrics.com,53,1,3,1,1,0,0,0,0,0,0
collector-1594.tvsquared.com,28,4,2,1,1,0,0,0,0,0,0
znccpilcxlhy2kxod-godaddy.siteintercept.qualtrics.com,53,1,3,1,1,0,0,0,0,0,0
fonts.googleapis.com,20,0,2,0,1,0,0,0,0,0,0
fonts.googleapis.com,20,0,2,0,1,0,0,0,0,0,0
i2-nrblmnzkujafkqghmqwakvfoenqjec.init.cedexis-radar.net,56,1,3,2,0,1,0,0,0,0,0
fonts.gstatic.com,17,0,2,0,1,0,0,0,0,0,0
fonts.gstatic.com,17,0,2,0,1,0,0,0,0,0,0
i2-nrblmnzkujafkqghmqwakvfoenqjec.init.cedexis-radar.net,56,1,3,2,0,1,0,0,0,0,0
siteintercept.qualtrics.com,27,0,2,0,1,0,0,0,0,0,0
siteintercept.qualtrics.com,27,0,2,0,1,0,0,0,0,0,0
i2-nrblmnzkujafkqghmqwakvfoenqjec.init.cedexis-radar.net,56,1,3,2,0,1,0,0,0,0,0
app.link,8,0,1,0,0,0,0,0,0,0,0
app.link,8,0,1,0,0,0,0,0,0,0,0
edge.api.brightcove.com,23,0,3,0,1,0,0,0,0,0,0
edge.api.brightcove.com,23,0,3,0,1,0,0,0,0,0,0
di.rlcdn.com,12,0,2,0,1,0,0,0,1,0,0
di.rlcdn.com,12,0,2,0,1,0,0,0,1,0,0
api.branch.io,13,0,2,0,0,0,0,0,0,0,0
api.branch.io,13,0,2,0,0,0,0,0,0,0,0
lptag.liveperson.net,20,0,2,0,0,1,0,0,0,0,0
lptag.liveperson.net,20,0,2,0,0,1,0,0,0,0,0
cf-images.us-east-1.prod.boltdns.net,36,1,4,3,0,1,0,0,0,0,0
rpt.cedexis.com,15,0,2,0,1,0,0,0,0,0,0
cf-images.us-east-1.prod.boltdns.net,36,1,4,3,0,1,0,0,0,0,0
rpt.cedexis.com,15,0,2,0,1,0,0,0,0,0,0
cf-images.us-east-1.prod.boltdns.net,36,1,4,3,0,1,0,0,0,0,0
ocsp.comodoca.com,17,0,2,0,1,0,0,0,0,0,0
ocsp.comodoca.com,17,0,2,0,1,0,0,0,0,0,0
ocsp.comodoca.com,17,0,2,0,1,0,0,0,0,0,0
vjs.zencdn.net,14,0,2,0,0,1,0,0,1,0,0
vjs.zencdn.net,14,0,2,0,0,1,0,0,1,0,0
vjs.zencdn.net,14,0,2,0,0,1,0,0,1,0,0
metrics.brightcove.com,22,0,2,0,1,0,0,0,0,0,0
metrics.brightcove.com,22,0,2,0,1,0,0,0,0,0,0
ocsp.int-x3.letsencrypt.org,27,1,3,1,0,0,1,0,0,0,0
ocsp.int-x3.letsencrypt.org,27,1,3,1,0,0,1,0,0,0,0
securecdn.sucuri.net,20,0,2,0,0,1,0,0,1,0,0
securecdn.sucuri.net,20,0,2,0,0,1,0,0,1,0,0
securecdn.sucuri.net,20,0,2,0,0,1,0,0,1,0,0
manifest.prod.boltdns.net,25,0,3,0,0,1,0,0,0,0,0
manifest.prod.boltdns.net,25,0,3,0,0,1,0,0,0,0,0
manifest.prod.boltdns.net,25,0,3,0,0,1,0,0,0,0,0
vdms-ssl.cedexis-test.com,25,0,2,2,1,0,0,0,0,0,0
vdms-ssl.cedexis-test.com,25,0,2,2,1,0,0,0,0,0,0
vdms-ssl.cedexis-test.com,25,0,2,2,1,0,0,0,0,0,0
bcbolt446c5271-a.akamaihd.net,29,7,2,1,0,1,0,0,0,0,0
bcbolt446c5271-a.akamaihd.net,29,7,2,1,0,1,0,0,0,0,0
bcbolt446c5271-a.akamaihd.net,29,7,2,1,0,1,0,0,0,0,0
level3.cedexis-test.com,23,1,2,1,1,0,0,0,0,0,0
level3.cedexis-test.com,23,1,2,1,1,0,0,0,0,0,0
lpcdn.lpsnmedia.net,19,0,2,0,0,1,0,0,1,0,0
lpcdn.lpsnmedia.net,19,0,2,0,0,1,0,0,1,0,0
accdn.lpsnmedia.net,19,0,2,0,0,1,0,0,1,0,0
accdn.lpsnmedia.net,19,0,2,0,0,1,0,0,1,0,0
va.v.liveperson.net,19,0,3,0,0,1,0,0,0,0,0
va.v.liveperson.net,19,0,3,0,0,1,0,0,0,0,0
media-akam.licdn.com,20,0,2,1,1,0,0,0,1,0,0
media-akam.licdn.com,20,0,2,1,1,0,0,0,1,0,0
media-akam.licdn.com,20,0,2,1,1,0,0,0,1,0,0
us-east1-azure-bench.cedexis-test.com,37,1,2,4,1,0,0,0,0,0,0
us-east1-azure-bench.cedexis-test.com,37,1,2,4,1,0,0,0,0,0,0
nytimes.com,11,0,1,0,1,0,0,0,0,0,1
nytimes.com,11,0,1,0,1,0,0,0,0,0,1
nytimes.com,11,0,1,0,1,0,0,0,0,0,1
nytimes.com,11,0,1,0,1,0,0,0,0,0,1
nytimes.com,11,0,1,0,1,0,0,0,0,0,1
nytimes.com,11,0,1,0,1,0,0,0,0,0,1
nytimes.com,11,0,1,0,1,0,0,0,0,0,1
nytimes.com,11,0,1,0,1,0,0,0,0,0,1
samizdat-graphql.nytimes.com,28,0,2,1,1,0,0,0,0,0,0
samizdat-graphql.nytimes.com,28,0,2,1,1,0,0,0,0,0,0
et.nytimes.com,14,0,2,0,1,0,0,0,0,0,0
et.nytimes.com,14,0,2,0,1,0,0,0,0,0,0
contextual.media.net,20,0,2,0,0,1,0,0,0,0,0
contextual.media.net,20,0,2,0,0,1,0,0,0,0,0
static01.nyt.com,16,2,2,0,1,0,0,0,0,0,0
static01.nyt.com,16,2,2,0,1,0,0,0,0,0,0
js-sec.indexww.com,18,0,2,1,1,0,0,0,0,0,0
js-sec.indexww.com,18,0,2,1,1,0,0,0,0,0,0
news.google.com,15,0,2,0,1,0,0,0,0,0,0
news.google.com,15,0,2,0,1,0,0,0,0,0,0
pay.google.com,14,0,2,0,1,0,0,0,0,0,0
pay.google.com,14,0,2,0,1,0,0,0,0,0,0
payments.google.com,19,0,2,0,1,0,0,0,0,0,0
clients2.google.com,19,1,2,0,1,0,0,0,0,0,0
clients2.google.com,19,1,2,0,1,0,0,0,0,0,0
payments.google.com,19,0,2,0,1,0,0,0,0,0,0
payments.google.com,19,0,2,0,1,0,0,0,0,0,0
match.adsrvr.org,16,0,2,0,0,0,1,0,0,1,0
match.adsrvr.org,16,0,2,0,0,0,1,0,0,1,0
hbx-lg.media.net,16,0,2,1,0,1,0,0,0,0,0
hbx-lg.media.net,16,0,2,1,0,1,0,0,0,0,0
cdn.optimizely.com,18,0,2,0,1,0,0,0,1,0,0
cdn.optimizely.com,18,0,2,0,1,0,0,0,1,0,0
cigsvc.nytimes.com,18,0,2,0,1,0,0,0,0,0,0
cigsvc.nytimes.com,18,0,2,0,1,0,0,0,0,0,0
pay.sandbox.google.com,22,0,3,0,1,0,0,0,0,0,0
pay.sandbox.google.com,22,0,3,0,1,0,0,0,0,0,0
a.et.nytimes.com,16,0,3,0,1,0,0,0,0,0,0
a1.nyt.com,10,1,2,0,1,0,0,0,0,0,0
a1.nyt.com,10,1,2,0,1,0,0,0,0,0,0
platform.twitter.com,20,0,2,0,1,0,0,0,0,0,0
platform.twitter.com,20,0,2,0,1,0,0,0,0,0,0
a.et.nytimes.com,16,0,3,0,1,0,0,0,0,0,0
a.et.nytimes.com,16,0,3,0,1,0,0,0,0,0,0
content.api.nytimes.com,23,0,3,0,1,0,0,0,0,0,0
content.api.nytimes.com,23,0,3,0,1,0,0,0,0,0,0
a.nytimes.com,13,0,2,0,1,0,0,0,0,0,0
a.nytimes.com,13,0,2,0,1,0,0,0,0,0,0
content.api.nytimes.com,23,0,3,0,1,0,0,0,0,0,0
content.api.nytimes.com,23,0,3,0,1,0,0,0,0,0,0
aax.amazon-adsystem.com,23,0,2,1,1,0,0,0,0,1,0
aax.amazon-adsystem.com,23,0,2,1,1,0,0,0,0,1,0
ct.pinterest.com,16,0,2,0,1,0,0,0,0,0,0
ct.pinterest.com,16,0,2,0,1,0,0,0,0,0,0
wpad.usma.ds.army.edu,21,0,4,0,0,0,0,1,0,0,0
wpad.usma.ds.army.edu,21,0,4,0,0,0,0,1,0,0,0
wpad.usma.ds.army.edu,21,0,4,0,0,0,0,1,0,0,0
wpad.usma.ds.army.edu,21,0,4,0,0,0,0,1,0,0,0
wpad.ds.army.edu,16,0,3,0,0,0,0,1,0,0,0
wpad.ds.army.edu,16,0,3,0,0,0,0,1,0,0,0
tags.bluekai.com,16,0,2,0,1,0,0,0,0,0,0
tags.bluekai.com,16,0,2,0,1,0,0,0,0,0,0
static.chartbeat.com,20,0,2,0,1,0,0,0,0,0,0
static.chartbeat.com,20,0,2,0,1,0,0,0,0,0,0
as-sec.casalemedia.com,22,0,2,1,1,0,0,0,0,0,0
as-sec.casalemedia.com,22,0,2,1,1,0,0,0,0,0,0
as-sec.casalemedia.com,22,0,2,1,1,0,0,0,0,0,0
5290727.fls.doubleclick.net,27,7,3,0,0,1,0,0,0,0,0
5290727.fls.doubleclick.net,27,7,3,0,0,1,0,0,0,0,0
cdn3.optimizely.com,19,1,2,0,1,0,0,0,1,0,0
cdn3.optimizely.com,19,1,2,0,1,0,0,0,1,0,0
cdn3.optimizely.com,19,1,2,0,1,0,0,0,1,0,0
a3013110282.cdn.optimizely.com,30,10,3,0,1,0,0,0,1,0,0
pinterest.adsymptotic.com,25,0,2,0,1,0,0,0,0,1,0
a3013110282.cdn.optimizely.com,30,10,3,0,1,0,0,0,1,0,0
pinterest.adsymptotic.com,25,0,2,0,1,0,0,0,0,1,0
pinterest.adsymptotic.com,25,0,2,0,1,0,0,0,0,1,0
securepubads.g.doubleclick.net,30,0,3,0,0,1,0,0,0,1,0
securepubads.g.doubleclick.net,30,0,3,0,0,1,0,0,0,1,0
pnytimes.chartbeat.net,22,0,2,0,0,1,0,0,0,0,0
pnytimes.chartbeat.net,22,0,2,0,0,1,0,0,0,0,0
pnytimes.chartbeat.net,22,0,2,0,0,1,0,0,0,0,0
stags.bluekai.com,17,0,2,0,1,0,0,0,0,0,0
stags.bluekai.com,17,0,2,0,1,0,0,0,0,0,0
a3013110282.cdn.optimizely.com,30,10,3,0,1,0,0,0,1,0,0
a3013110282.cdn.optimizely.com,30,10,3,0,1,0,0,0,1,0,0
bs.serving-sys.com,18,0,2,1,1,0,0,0,0,0,0
